sample_id,user_id,item_id,seed_999_strict_label,seed_999_confidence_tier,seed_999_tiered_label,seed_2026_strict_label,seed_2026_confidence_tier,seed_2026_tiered_label,seed_3407_strict_label,seed_3407_confidence_tier,seed_3407_tiered_label,cross_seed_A_label,cross_seed_A_or_B_label,contrast_median,contrast_mean,contrast_mad,text_direction_votes,image_direction_votes,tie_votes,majority_direction_fraction,continuous_direction,measurements,user_bucket,cohort
baby-u16290-i5666,16290,5666,text,A,text,text,A,text,text,A,text,text,text,0.5,0.512182131,0.105633803,21,0,0,1,text,21,8,primary_confirmatory
baby-u16293-i3681,16293,3681,text,A,text,text,A,text,text,A,text,text,text,0.723021583,0.684494879,0.0906364624,21,0,0,1,text,21,8,primary_confirmatory
baby-u16342-i5777,16342,5777,text,A,text,text,A,text,text,A,text,text,text,0.75,0.668889468,0.0833333333,21,0,0,1,text,21,1,primary_confirmatory
baby-u16344-i1553,16344,1553,text,A,text,text,A,text,text,A,text,text,text,0.673469388,0.677226628,0.132928847,21,0,0,1,text,21,6,primary_confirmatory
baby-u16345-i4184,16345,4184,text,A,text,text,A,text,text,A,text,text,text,0.6,0.613342976,0.336842105,21,0,0,1,text,21,6,primary_confirmatory
baby-u16391-i6981,16391,6981,text,A,text,text,A,text,text,A,text,text,text,0.886426593,0.860216809,0.0900785467,21,0,0,1,text,21,4,primary_confirmatory
baby-u16394-i4195,16394,4195,text,A,text,text,A,text,text,A,text,text,text,0.940149626,0.84833574,0.0429489656,21,0,0,1,text,21,5,primary_confirmatory
baby-u16507-i5446,16507,5446,text,A,text,text,A,text,text,A,text,text,text,0.458181818,0.494923686,0.137167019,21,0,0,1,text,21,1,primary_confirmatory
baby-u16529-i6816,16529,6816,text,A,text,text,A,text,text,A,text,text,text,0.87755102,0.837174849,0.0391156463,21,0,0,1,text,21,7,primary_confirmatory
baby-u16539-i1623,16539,1623,text,A,text,text,A,text,text,A,text,text,text,0.611111111,0.603437011,0.153483992,21,0,0,1,text,21,4,primary_confirmatory
baby-u16541-i6569,16541,6569,text,A,text,text,A,text,text,A,text,text,text,0.607142857,0.616545953,0.142857143,21,0,0,1,text,21,6,primary_confirmatory
baby-u16554-i1630,16554,1630,text,A,text,text,A,text,text,A,text,text,text,0.660550459,0.579107066,0.18793439,21,0,0,1,text,21,8,primary_confirmatory
baby-u16637-i5666,16637,5666,text,A,text,text,A,text,text,A,text,text,text,0.655172414,0.652642664,0.0782493369,21,0,0,1,text,21,8,primary_confirmatory
baby-u16640-i2794,16640,2794,text,A,text,text,A,text,text,A,text,text,text,0.751824818,0.696573889,0.177586947,21,0,0,1,text,21,8,primary_confirmatory
baby-u16663-i3142,16663,3142,text,A,text,text,A,text,text,A,text,text,text,0.627118644,0.58286981,0.181621014,21,0,0,1,text,21,2,primary_confirmatory
baby-u16737-i1701,16737,1701,text,A,text,text,A,text,text,A,text,text,text,0.646569647,0.559483148,0.200807142,21,0,0,1,text,21,9,primary_confirmatory
baby-u16870-i3889,16870,3889,text,A,text,text,A,text,text,A,text,text,text,0.714285714,0.734153391,0.135338346,21,0,0,1,text,21,2,primary_confirmatory
baby-u16877-i1752,16877,1752,text,A,text,text,A,text,text,A,text,text,text,0.739130435,0.672168171,0.183574879,21,0,0,1,text,21,9,primary_confirmatory
baby-u16930-i5809,16930,5809,text,A,text,text,A,text,text,A,text,text,text,0.560693642,0.543047061,0.142009061,21,0,0,1,text,21,4,primary_confirmatory
baby-u17006-i6765,17006,6765,text,A,text,text,A,text,text,A,text,text,text,1,1,0,21,0,0,1,text,21,5,primary_confirmatory
baby-u17034-i6192,17034,6192,text,A,text,text,A,text,text,A,text,text,text,0.423076923,0.45242979,0.120751342,21,0,0,1,text,21,7,primary_confirmatory
baby-u17049-i6669,17049,6669,text,A,text,text,A,text,text,A,text,text,text,0.646153846,0.662914082,0.119803601,21,0,0,1,text,21,4,primary_confirmatory
baby-u17072-i1806,17072,1806,text,A,text,text,A,text,text,A,text,text,text,0.606361829,0.591688399,0.151328272,21,0,0,1,text,21,6,primary_confirmatory
baby-u17100-i3355,17100,3355,text,A,text,text,A,text,text,A,text,text,text,0.674418605,0.736770283,0.133434998,21,0,0,1,text,21,4,primary_confirmatory
baby-u17125-i5556,17125,5556,text,A,text,text,A,text,text,A,text,text,text,0.780821918,0.744049437,0.143502407,21,0,0,1,text,21,9,primary_confirmatory
baby-u17197-i3155,17197,3155,text,A,text,text,A,text,text,A,text,text,text,0.763496144,0.653268824,0.162429782,21,0,0,1,text,21,7,primary_confirmatory
baby-u17200-i2087,17200,2087,image,A,image,image,A,image,image,A,image,image,image,-0.745762712,-0.731765112,0.153406024,0,21,0,1,image,21,2,primary_confirmatory
baby-u17201-i1850,17201,1850,text,A,text,text,A,text,text,A,text,text,text,0.755102041,0.739435194,0.0593309489,21,0,0,1,text,21,8,primary_confirmatory
baby-u17219-i3907,17219,3907,text,A,text,text,A,text,text,A,text,text,text,0.908183633,0.850560567,0.0625888099,21,0,0,1,text,21,7,primary_confirmatory
baby-u17231-i1864,17231,1864,text,A,text,text,A,text,text,A,text,text,text,0.684210526,0.656506384,0.112781955,21,0,0,1,text,21,4,primary_confirmatory
baby-u17251-i6765,17251,6765,text,A,text,text,A,text,text,A,text,text,text,0.777777778,0.792181614,0.0888888889,21,0,0,1,text,21,5,primary_confirmatory
baby-u17286-i3750,17286,3750,text,A,text,text,A,text,text,A,text,text,text,0.427866831,0.503532949,0.11400509,21,0,0,1,text,21,7,primary_confirmatory
baby-u17297-i6961,17297,6961,text,A,text,text,A,text,text,A,text,text,text,0.596412556,0.568499479,0.0850033731,21,0,0,1,text,21,6,primary_confirmatory
baby-u17319-i4284,17319,4284,text,A,text,text,A,text,text,A,text,text,text,0.764705882,0.731796586,0.151960784,21,0,0,1,text,21,5,primary_confirmatory
baby-u17348-i1908,17348,1908,text,A,text,text,A,text,text,A,text,text,text,0.75,0.738474038,0.0775862069,21,0,0,1,text,21,7,primary_confirmatory
baby-u17416-i2005,17416,2005,text,A,text,text,A,text,text,A,text,text,text,0.658536585,0.690569806,0.186838472,21,0,0,1,text,21,1,primary_confirmatory
baby-u17474-i4472,17474,4472,text,A,text,text,A,text,text,A,text,text,text,0.739130435,0.77352732,0.14389234,21,0,0,1,text,21,1,primary_confirmatory
baby-u17513-i6367,17513,6367,text,A,text,text,A,text,text,A,text,text,text,0.775700935,0.774116359,0.0662992252,21,0,0,1,text,21,3,primary_confirmatory
baby-u17525-i2134,17525,2134,text,A,text,text,A,text,text,A,text,text,text,0.789473684,0.800596251,0.0566801619,21,0,0,1,text,21,3,primary_confirmatory
baby-u17532-i3752,17532,3752,text,A,text,text,A,text,text,A,text,text,text,0.714285714,0.747052154,0.285714286,21,0,0,1,text,21,2,primary_confirmatory
baby-u17598-i2067,17598,2067,text,A,text,text,A,text,text,A,text,text,text,0.777777778,0.761579489,0.0643274854,21,0,0,1,text,21,4,primary_confirmatory
baby-u17604-i6224,17604,6224,text,A,text,text,A,text,text,A,text,text,text,0.666666667,0.710348724,0.126436782,21,0,0,1,text,21,4,primary_confirmatory
baby-u17636-i4400,17636,4400,text,A,text,text,A,text,text,A,text,text,text,0.894736842,0.892139576,0.0675763483,21,0,0,1,text,21,7,primary_confirmatory
baby-u17644-i6246,17644,6246,text,A,text,text,A,text,text,A,text,text,text,0.700598802,0.679711029,0.12678215,21,0,0,1,text,21,4,primary_confirmatory
baby-u17684-i2434,17684,2434,text,A,text,text,A,text,text,A,text,text,text,0.818181818,0.784319649,0.181818182,21,0,0,1,text,21,1,primary_confirmatory
baby-u17693-i5971,17693,5971,text,A,text,text,A,text,text,A,text,text,text,0.647058824,0.636959775,0.127941176,21,0,0,1,text,21,4,primary_confirmatory
baby-u17717-i5085,17717,5085,text,A,text,text,A,text,text,A,text,text,text,0.854341737,0.808406885,0.0697263521,21,0,0,1,text,21,7,primary_confirmatory
baby-u17724-i6369,17724,6369,text,A,text,text,A,text,text,A,text,text,text,0.56097561,0.600164424,0.0994371482,21,0,0,1,text,21,3,primary_confirmatory
baby-u17736-i6024,17736,6024,text,A,text,text,A,text,text,A,text,text,text,0.777777778,0.799488342,0.111111111,21,0,0,1,text,21,2,primary_confirmatory
baby-u17737-i2157,17737,2157,text,A,text,text,A,text,text,A,text,text,text,1,0.908877895,0,21,0,0,1,text,21,1,primary_confirmatory
baby-u17745-i3624,17745,3624,text,A,text,text,A,text,text,A,text,text,text,0.866666667,0.815705439,0.133333333,21,0,0,1,text,21,9,primary_confirmatory
baby-u17748-i2160,17748,2160,text,A,text,text,A,text,text,A,text,text,text,0.516129032,0.577500679,0.135176651,21,0,0,1,text,21,4,primary_confirmatory
baby-u17777-i6738,17777,6738,text,A,text,text,A,text,text,A,text,text,text,0.762237762,0.771520445,0.105094905,21,0,0,1,text,21,3,primary_confirmatory
baby-u17780-i2952,17780,2952,text,A,text,text,A,text,text,A,text,text,text,0.822222222,0.762204475,0.118954248,21,0,0,1,text,21,6,primary_confirmatory
baby-u17782-i5704,17782,5704,text,A,text,text,A,text,text,A,text,text,text,0.491612903,0.470584096,0.235163053,21,0,0,1,text,21,6,primary_confirmatory
baby-u17832-i6765,17832,6765,text,A,text,text,A,text,text,A,text,text,text,1,0.80952381,0,21,0,0,1,text,21,9,primary_confirmatory
baby-u17876-i3387,17876,3387,text,A,text,text,A,text,text,A,text,text,text,0.667574932,0.632153294,0.136384006,21,0,0,1,text,21,4,primary_confirmatory
baby-u17888-i3808,17888,3808,text,A,text,text,A,text,text,A,text,text,text,1,0.786734694,0,21,0,0,1,text,21,1,primary_confirmatory
baby-u17908-i4231,17908,4231,text,A,text,text,A,text,text,A,text,text,text,0.744292237,0.674728934,0.0688995673,21,0,0,1,text,21,8,primary_confirmatory
baby-u17922-i6367,17922,6367,text,A,text,text,A,text,text,A,text,text,text,0.826086957,0.829903006,0.0786749482,21,0,0,1,text,21,9,primary_confirmatory
baby-u17950-i2731,17950,2731,text,A,text,text,A,text,text,A,text,text,text,0.641025641,0.675429723,0.141025641,21,0,0,1,text,21,1,primary_confirmatory
baby-u18078-i2385,18078,2385,text,A,text,text,A,text,text,A,text,text,text,0.517241379,0.544834519,0.149425287,21,0,0,1,text,21,8,primary_confirmatory
baby-u18087-i3374,18087,3374,text,A,text,text,A,text,text,A,text,text,text,0.931623932,0.908353003,0.032012432,21,0,0,1,text,21,4,primary_confirmatory
baby-u18126-i5331,18126,5331,text,A,text,text,A,text,text,A,text,text,text,0.680216802,0.654531501,0.124497003,21,0,0,1,text,21,7,primary_confirmatory
baby-u18134-i6805,18134,6805,text,A,text,text,A,text,text,A,text,text,text,0.742574257,0.714944102,0.120927226,21,0,0,1,text,21,9,primary_confirmatory
baby-u18136-i5527,18136,5527,text,A,text,text,A,text,text,A,text,text,text,0.795081967,0.748574659,0.127498678,21,0,0,1,text,21,3,primary_confirmatory
baby-u18143-i6719,18143,6719,text,A,text,text,A,text,text,A,text,text,text,0.739130435,0.767944479,0.132869565,21,0,0,1,text,21,9,primary_confirmatory
baby-u18171-i5941,18171,5941,text,A,text,text,A,text,text,A,text,text,text,1,0.862244898,0,21,0,0,1,text,21,4,primary_confirmatory
baby-u18174-i5666,18174,5666,text,A,text,text,A,text,text,A,text,text,text,0.630769231,0.642437162,0.169230769,21,0,0,1,text,21,6,primary_confirmatory
baby-u18182-i3747,18182,3747,text,A,text,text,A,text,text,A,text,text,text,0.842657343,0.846538734,0.0588735589,21,0,0,1,text,21,8,primary_confirmatory
baby-u18218-i3067,18218,3067,text,A,text,text,A,text,text,A,text,text,text,0.70212766,0.657316186,0.179353822,21,0,0,1,text,21,9,primary_confirmatory
baby-u18255-i5152,18255,5152,text,A,text,text,A,text,text,A,text,text,text,0.85026738,0.827720673,0.0724896019,21,0,0,1,text,21,7,primary_confirmatory
baby-u18278-i2699,18278,2699,text,A,text,text,A,text,text,A,text,text,text,0.755789474,0.787729007,0.0853774887,21,0,0,1,text,21,5,primary_confirmatory
baby-u18286-i6456,18286,6456,text,A,text,text,A,text,text,A,text,text,text,0.738562092,0.721089298,0.170380273,21,0,0,1,text,21,8,primary_confirmatory
baby-u18291-i6319,18291,6319,text,A,text,text,A,text,text,A,text,text,text,0.663967611,0.646231518,0.145719436,21,0,0,1,text,21,2,primary_confirmatory
baby-u18310-i2572,18310,2572,text,A,text,text,A,text,text,A,text,text,text,0.833333333,0.751861171,0.119047619,21,0,0,1,text,21,4,primary_confirmatory
baby-u18331-i3747,18331,3747,text,A,text,text,A,text,text,A,text,text,text,0.936507937,0.917930121,0.044168392,21,0,0,1,text,21,2,primary_confirmatory
baby-u18338-i2644,18338,2644,text,A,text,text,A,text,text,A,text,text,text,0.818181818,0.774679012,0.119318182,21,0,0,1,text,21,5,primary_confirmatory
baby-u18343-i4650,18343,4650,text,A,text,text,A,text,text,A,text,text,text,0.818181818,0.720629382,0.0865800866,21,0,0,1,text,21,1,primary_confirmatory
baby-u18363-i5641,18363,5641,text,A,text,text,A,text,text,A,text,text,text,0.897959184,0.872634348,0.0544217687,21,0,0,1,text,21,4,primary_confirmatory
baby-u18411-i4138,18411,4138,text,A,text,text,A,text,text,A,text,text,text,0.766423358,0.690901089,0.121482247,21,0,0,1,text,21,2,primary_confirmatory
baby-u18421-i5114,18421,5114,image,A,image,image,A,image,image,A,image,image,image,-0.709876543,-0.627371137,0.163078514,0,21,0,1,image,21,9,primary_confirmatory
baby-u18425-i4245,18425,4245,text,A,text,text,A,text,text,A,text,text,text,0.882352941,0.884372466,0.0695370932,21,0,0,1,text,21,1,primary_confirmatory
baby-u18426-i3539,18426,3539,text,A,text,text,A,text,text,A,text,text,text,0.908689249,0.864766561,0.0795435203,21,0,0,1,text,21,3,primary_confirmatory
baby-u18441-i4151,18441,4151,text,A,text,text,A,text,text,A,text,text,text,0.764705882,0.699420027,0.235294118,21,0,0,1,text,21,4,primary_confirmatory
baby-u18514-i6241,18514,6241,text,A,text,text,A,text,text,A,text,text,text,0.619047619,0.666587645,0.119047619,21,0,0,1,text,21,7,primary_confirmatory
baby-u18542-i4445,18542,4445,text,A,text,text,A,text,text,A,text,text,text,0.537953795,0.557375551,0.148793193,21,0,0,1,text,21,5,primary_confirmatory
baby-u18552-i6728,18552,6728,text,A,text,text,A,text,text,A,text,text,text,0.581395349,0.537794461,0.194362227,21,0,0,1,text,21,4,primary_confirmatory
baby-u18590-i3292,18590,3292,text,A,text,text,A,text,text,A,text,text,text,0.897097625,0.875178331,0.0473468191,21,0,0,1,text,21,6,primary_confirmatory
baby-u18643-i4843,18643,4843,text,A,text,text,A,text,text,A,text,text,text,0.52173913,0.541850792,0.188405797,21,0,0,1,text,21,7,primary_confirmatory
baby-u18707-i6558,18707,6558,text,A,text,text,A,text,text,A,text,text,text,0.823529412,0.748756875,0.131016043,21,0,0,1,text,21,3,primary_confirmatory
baby-u18733-i2980,18733,2980,text,A,text,text,A,text,text,A,text,text,text,0.517241379,0.526808735,0.235190097,21,0,0,1,text,21,1,primary_confirmatory
baby-u18743-i5666,18743,5666,text,A,text,text,A,text,text,A,text,text,text,0.9,0.835847202,0.1,21,0,0,1,text,21,6,primary_confirmatory
baby-u18760-i5251,18760,5251,text,A,text,text,A,text,text,A,text,text,text,0.904,0.906233953,0.0551836735,21,0,0,1,text,21,5,primary_confirmatory
baby-u18793-i6433,18793,6433,text,A,text,text,A,text,text,A,text,text,text,0.846153846,0.873266129,0.0814479638,21,0,0,1,text,21,2,primary_confirmatory
baby-u18829-i5368,18829,5368,text,A,text,text,A,text,text,A,text,text,text,0.876606684,0.834398537,0.0860101386,21,0,0,1,text,21,4,primary_confirmatory
baby-u18833-i6994,18833,6994,text,A,text,text,A,text,text,A,text,text,text,0.714285714,0.717370516,0.198757764,21,0,0,1,text,21,5,primary_confirmatory
baby-u18874-i6161,18874,6161,text,A,text,text,A,text,text,A,text,text,text,0.418546366,0.532641192,0.176784373,21,0,0,1,text,21,1,primary_confirmatory
baby-u18905-i3373,18905,3373,text,A,text,text,A,text,text,A,text,text,text,0.803921569,0.774307741,0.0784313725,21,0,0,1,text,21,4,primary_confirmatory
baby-u18933-i5440,18933,5440,text,A,text,text,A,text,text,A,text,text,text,0.606557377,0.645318253,0.0977078195,21,0,0,1,text,21,5,primary_confirmatory
baby-u18941-i4294,18941,4294,text,A,text,text,A,text,text,A,text,text,text,0.777777778,0.747068887,0.170408751,21,0,0,1,text,21,6,primary_confirmatory
baby-u18966-i6331,18966,6331,text,A,text,text,A,text,text,A,text,text,text,0.789473684,0.635711312,0.146010187,21,0,0,1,text,21,2,primary_confirmatory
baby-u18978-i4624,18978,4624,text,A,text,text,A,text,text,A,text,text,text,0.714285714,0.737282921,0.223214286,21,0,0,1,text,21,1,primary_confirmatory
baby-u19001-i3371,19001,3371,text,A,text,text,A,text,text,A,text,text,text,0.866666667,0.782705854,0.133333333,21,0,0,1,text,21,7,primary_confirmatory
baby-u19028-i6356,19028,6356,text,A,text,text,A,text,text,A,text,text,text,0.45,0.438008927,0.102173913,21,0,0,1,text,21,7,primary_confirmatory
baby-u19064-i3513,19064,3513,text,A,text,text,A,text,text,A,text,text,text,0.75862069,0.707475999,0.108045977,21,0,0,1,text,21,1,primary_confirmatory
baby-u19104-i4096,19104,4096,text,A,text,text,A,text,text,A,text,text,text,0.513513514,0.589215383,0.153513514,21,0,0,1,text,21,6,primary_confirmatory
baby-u19105-i6367,19105,6367,text,A,text,text,A,text,text,A,text,text,text,0.787755102,0.71320085,0.0740798884,21,0,0,1,text,21,2,primary_confirmatory
baby-u19143-i4470,19143,4470,text,A,text,text,A,text,text,A,text,text,text,0.830188679,0.833068655,0.0317390668,21,0,0,1,text,21,5,primary_confirmatory
baby-u19154-i6491,19154,6491,text,A,text,text,A,text,text,A,text,text,text,0.755351682,0.68796706,0.116988744,21,0,0,1,text,21,7,primary_confirmatory
baby-u19219-i4033,19219,4033,text,A,text,text,A,text,text,A,text,text,text,0.809798271,0.807270441,0.047721518,21,0,0,1,text,21,4,primary_confirmatory
baby-u19275-i6955,19275,6955,text,A,text,text,A,text,text,A,text,text,text,0.6,0.606680349,0.139130435,21,0,0,1,text,21,5,primary_confirmatory
baby-u19288-i6661,19288,6661,text,A,text,text,A,text,text,A,text,text,text,0.6,0.635494417,0.275,21,0,0,1,text,21,5,primary_confirmatory
baby-u19290-i6846,19290,6846,text,A,text,text,A,text,text,A,text,text,text,0.6,0.534635627,0.266666667,21,0,0,1,text,21,5,primary_confirmatory
baby-u19304-i4793,19304,4793,text,A,text,text,A,text,text,A,text,text,text,0.873015873,0.770339904,0.126984127,21,0,0,1,text,21,2,primary_confirmatory
baby-u19305-i4646,19305,4646,text,A,text,text,A,text,text,A,text,text,text,0.75,0.80833188,0.0833333333,21,0,0,1,text,21,3,primary_confirmatory
baby-u19319-i4792,19319,4792,text,A,text,text,A,text,text,A,text,text,text,1,1,0,21,0,0,1,text,21,5,primary_confirmatory
baby-u19336-i6529,19336,6529,text,A,text,text,A,text,text,A,text,text,text,0.707317073,0.694725792,0.172433352,21,0,0,1,text,21,4,primary_confirmatory
baby-u19358-i6095,19358,6095,text,A,text,text,A,text,text,A,text,text,text,0.846153846,0.824316821,0.153846154,21,0,0,1,text,21,9,primary_confirmatory
baby-u19360-i6854,19360,6854,text,A,text,text,A,text,text,A,text,text,text,0.672131148,0.655827822,0.222855785,21,0,0,1,text,21,7,primary_confirmatory
baby-u19377-i6942,19377,6942,text,A,text,text,A,text,text,A,text,text,text,0.5,0.538564589,0.166666667,21,0,0,1,text,21,7,primary_confirmatory
baby-u19398-i5884,19398,5884,text,A,text,text,A,text,text,A,text,text,text,0.779816514,0.672369458,0.155897772,21,0,0,1,text,21,1,primary_confirmatory
baby-u19402-i6535,19402,6535,text,A,text,text,A,text,text,A,text,text,text,0.6,0.636533757,0.114285714,21,0,0,1,text,21,7,primary_confirmatory
baby-u19419-i6813,19419,6813,text,A,text,text,A,text,text,A,text,text,text,0.9375,0.896421364,0.0605769231,21,0,0,1,text,21,1,primary_confirmatory
baby-u19420-i6788,19420,6788,text,A,text,text,A,text,text,A,text,text,text,0.666666667,0.65242456,0.333333333,21,0,0,1,text,21,2,primary_confirmatory
baby-u19434-i7001,19434,7001,text,A,text,text,A,text,text,A,text,text,text,0.684210526,0.625034885,0.149122807,21,0,0,1,text,21,6,primary_confirmatory
baby-u19443-i6942,19443,6942,text,A,text,text,A,text,text,A,text,text,text,0.714285714,0.669608774,0.158730159,21,0,0,1,text,21,8,primary_confirmatory
baby-u15-i6902,15,6902,text,A,text,text,A,text,unstable,B,text,unstable,text,0.75,0.606055332,0.116666667,20,1,0,0.952380952,text,21,,A_or_B_sensitivity
